es,bs_year,cosine_tfidf,es_year,cosine_tf,same_year
ES_2011,2016,0.14749354751038707,2011,0.47020817237498086,FALSE
ES_2011,2017,0.16294439318260673,2011,0.5097065258589082,FALSE
ES_2011,2018,0.18997434491354978,2011,0.5533534333775307,FALSE
ES_2011,2019,0.17758435255869476,2011,0.514407442482211,FALSE
ES_2011,2020,0.17650022647010083,2011,0.5114939805439377,FALSE
ES_2011,2021,0.1614403248445951,2011,0.49306532492214084,FALSE
ES_2011,2022,0.13702333065471714,2011,0.5460068017196974,FALSE
ES_2011,2023,0.13079951520975497,2011,0.47353782809395367,FALSE
ES_2011,2024,0.12938880914973555,2011,0.5473454690034953,FALSE
ES_2011,2025,0.1408560014750824,2011,0.5056548642967575,FALSE
ES_2011,2026,0.13983230933152818,2011,0.45440427083229756,FALSE
ES_2012,1998,0.15966393526131162,2012,0.5103999547030597,FALSE
ES_2012,1999,0.1888648414409207,2012,0.5759065126867561,FALSE
ES_2012,2000,0.1796608418800842,2012,0.5866808644041445,FALSE
ES_2012,2001,0.1903499544358496,2012,0.5779713702230277,FALSE
ES_2012,2002,0.19928149163418923,2012,0.5618287565333127,FALSE
ES_2012,2003,0.17831845690787057,2012,0.5286249384196411,FALSE
ES_2012,2004,0.15089711716673057,2012,0.5338250715389254,FALSE
ES_2012,2005,0.2231729606766849,2012,0.5470008893980933,FALSE
ES_2012,2006,0.1942178250803297,2012,0.5265913398008589,FALSE
ES_2012,2007,0.20453565169116206,2012,0.5139380413407998,FALSE
ES_2012,2008,0.2084512669982459,2012,0.5549528571708663,FALSE
ES_2012,2009,0.23030313690392315,2012,0.585014510619249,FALSE
ES_2012,2010,0.2535299303791598,2012,0.6120012549990341,FALSE
ES_2012,2011,0.4200643769869067,2012,0.6219078561144746,FALSE
ES_2012,2012,0.44644019228463955,2012,0.6190819638862051,TRUE
ES_2012,2013,0.17671630117304257,2012,0.5874467680267165,FALSE
ES_2012,2014,0.21331900762541633,2012,0.5430228568672842,FALSE
ES_2012,2015,0.18295894354403433,2012,0.4983870674359649,FALSE
ES_2012,2016,0.1575204907419346,2012,0.45941303096080166,FALSE
ES_2012,2017,0.17533170103546392,2012,0.5009693444032047,FALSE
ES_2012,2018,0.1922819171592289,2012,0.5431436936502522,FALSE
ES_2012,2019,0.18917527338479648,2012,0.5046434799687199,FALSE
ES_2012,2020,0.18427733673008354,2012,0.5023501315931969,FALSE
ES_2012,2021,0.16884261743910653,2012,0.4898457698649335,FALSE
ES_2012,2022,0.14364132725487072,2012,0.5455791005514894,FALSE
ES_2012,2023,0.13818821553546157,2012,0.469121389803186,FALSE
ES_2012,2024,0.1343391673831112,2012,0.5402007311029322,FALSE
ES_2012,2025,0.14898088389556788,2012,0.5008037806695631,FALSE
ES_2012,2026,0.15039420477674317,2012,0.45328403409542833,FALSE
ES_2013,1998,0.1562585983036097,2013,0.5271762287357771,FALSE
ES_2013,1999,0.19216601247057197,2013,0.5913977335122147,FALSE
ES_2013,2000,0.17909932685076183,2013,0.5992075134251753,FALSE
ES_2013,2001,0.19222952916492678,2013,0.5888577935881045,FALSE
ES_2013,2002,0.20086918361088815,2013,0.5737759271365198,FALSE
ES_2013,2003,0.1758003198475871,2013,0.5403743944077948,FALSE
ES_2013,2004,0.15009221311704415,2013,0.5443819333614126,FALSE
ES_2013,2005,0.22262775410667876,2013,0.5577065193992792,FALSE
ES_2013,2006,0.194131391770778,2013,0.5327538815897744,FALSE
ES_2013,2007,0.20238064345525553,2013,0.5199984185193842,FALSE
ES_2013,2008,0.20754915138387617,2013,0.5575472238888736,FALSE
ES_2013,2009,0.2218571448034012,2013,0.5916698453111853,FALSE
ES_2013,2010,0.2475729499131342,2013,0.6151293107574992,FALSE
ES_2013,2011,0.41262091044290644,2013,0.62425452173655,FALSE
ES_2013,2012,0.4617179282947735,2013,0.6303594598455069,FALSE
ES_2013,2013,0.1813665476973521,2013,0.5861660242037149,TRUE
ES_2013,2014,0.21300635848085203,2013,0.5465931164360633,FALSE
ES_2013,2015,0.18540898270915485,2013,0.5162741419080107,FALSE
ES_2013,2016,0.1627309754498767,2013,0.4742513691096191,FALSE
ES_2013,2017,0.17194160511582304,2013,0.5101346738270682,FALSE
ES_2013,2018,0.19329481547631433,2013,0.5470123056224963,FALSE
ES_2013,2019,0.18187894404589114,2013,0.51422937609565,FALSE
ES_2013,2020,0.1801912317410752,2013,0.5088816071199046,FALSE
ES_2013,2021,0.1742789093618743,2013,0.5033426744536535,FALSE
ES_2013,2022,0.14186840599533024,2013,0.5477822653439407,FALSE
ES_2013,2023,0.13656553035715704,2013,0.4787533441906423,FALSE
ES_2013,2024,0.1381050397828224,2013,0.5474910759580748,FALSE
ES_2013,2025,0.15038258817757005,2013,0.509909835805103,FALSE
ES_2013,2026,0.14853050396808082,2013,0.46289237654268894,FALSE
ES_2014,1998,0.07270444620281191,2014,0.5113877188288671,FALSE
ES_2014,1999,0.08828119025286564,2014,0.5713959148967237,FALSE
ES_2014,2000,0.07895831631191685,2014,0.5745707341468362,FALSE
ES_2014,2001,0.08599169776682902,2014,0.5663430727825824,FALSE
ES_2014,2002,0.0940581295121254,2014,0.5544093842423031,FALSE
ES_2014,2003,0.07881934074491896,2014,0.5245676166424669,FALSE
ES_2014,2004,0.07084481660207541,2014,0.5293185840867826,FALSE
ES_2014,2005,0.09950988329344566,2014,0.5337620386041291,FALSE
ES_2014,2006,0.08411152335646141,2014,0.5149846024417182,FALSE
ES_2014,2007,0.08477676623866139,2014,0.49391799700796296,FALSE
ES_2014,2008,0.08896754696464741,2014,0.5339691256849103,FALSE
ES_2014,2009,0.10938982370955323,2014,0.5707189936415216,FALSE
ES_2014,2010,0.11559252525012884,2014,0.5897302171291363,FALSE
ES_2014,2011,0.0962530933668491,2014,0.5917029893834266,FALSE
ES_2014,2012,0.1087560606963704,2014,0.5946393614729468,FALSE
ES_2014,2013,0.08042919940810919,2014,0.5601119191258073,FALSE
ES_2014,2014,0.09822551503880807,2014,0.5256617134511363,TRUE
ES_2014,2015,0.0831794135748025,2014,0.49958479306460585,FALSE
ES_2014,2016,0.07573159788382679,2014,0.45699787941296616,FALSE
ES_2014,2017,0.08140207458346355,2014,0.4925099155827382,FALSE
ES_2014,2018,0.08930259537479082,2014,0.530238070778249,FALSE
ES_2014,2019,0.08024904292550536,2014,0.4965908328629623,FALSE
ES_2014,2020,0.08259431798652074,2014,0.49680632426067706,FALSE
ES_2014,2021,0.08040141313043901,2014,0.487866046289271,FALSE
ES_2014,2022,0.06759932101189808,2014,0.5364688831749799,FALSE
ES_2014,2023,0.06161122089680926,2014,0.45651889848160015,FALSE
ES_2014,2024,0.06431582350401954,2014,0.5296664993738148,FALSE
ES_2014,2025,0.07056343547881594,2014,0.49742027220405344,FALSE
ES_2014,2026,0.06560942498189604,2014,0.44529037403236266,FALSE
ES_2015,1998,0.13696453452350496,2015,0.48816207703158676,FALSE
ES_2015,1999,0.16487540618964006,2015,0.5465719667521077,FALSE
ES_2015,2000,0.15531118723383533,2015,0.5520455133382169,FALSE
ES_2015,2001,0.16278960311262625,2015,0.5533691433919973,FALSE
ES_2015,2002,0.1733448459704639,2015,0.5297900581195428,FALSE
ES_2015,2003,0.16199754187678272,2015,0.5076196239726778,FALSE
ES_2015,2004,0.13468511139306164,2015,0.517715325239571,FALSE
ES_2015,2005,0.19242521972691076,2015,0.5227379179391529,FALSE
ES_2015,2006,0.16977648566342943,2015,0.49700795497109035,FALSE
ES_2015,2007,0.16892568434442892,2015,0.47713868729836595,FALSE
ES_2015,2008,0.1701522695285241,2015,0.5111512246269054,FALSE
ES_2015,2009,0.20244872012431367,2015,0.572813977370202,FALSE
ES_2015,2010,0.21833568530494546,2015,0.5829707046303542,FALSE
ES_2015,2011,0.20461734130263456,2015,0.579102329012939,FALSE
ES_2015,2012,0.21775912532793817,2015,0.5778020988958502,FALSE
ES_2015,2013,0.24678717611931017,2015,0.6091032147907176,FALSE
ES_2015,2014,0.26877903063267233,2015,0.5438450758711916,FALSE
ES_2015,2015,0.1902477972626073,2015,0.5073548504988095,TRUE
ES_2015,2016,0.15412764973510445,2015,0.4526173769478946,FALSE
ES_2015,2017,0.17787564925396893,2015,0.4978757962778109,FALSE
ES_2015,2018,0.18802517649233816,2015,0.5210788520897954,FALSE
ES_2015,2019,0.1658095818281124,2015,0.4901479740752057,FALSE
ES_2015,2020,0.18050209071232584,2015,0.4875056745820452,FALSE
ES_2015,2021,0.15663556351336522,2015,0.47175567100057686,FALSE
ES_2015,2022,0.1348981586864785,2015,0.5285501374416273,FALSE
ES_2015,2023,0.1296641606237923,2015,0.4514546342451703,FALSE
ES_2015,2024,0.13591646248054268,2015,0.5280519320124206,FALSE
ES_2015,2025,0.13582763994969402,2015,0.4852696657284474,FALSE
ES_2015,2026,0.1703979520791938,2015,0.46473458105786875,FALSE
ES_2016,1998,0.15487045569660662,2016,0.5103808103056936,FALSE
ES_2016,1999,0.17728408279272648,2016,0.5737426936659059,FALSE
ES_2016,2000,0.1670799671508324,2016,0.5797151455801932,FALSE
ES_2016,2001,0.18002750706974896,2016,0.5773093339830273,FALSE
ES_2016,2002,0.18831990877932828,2016,0.5505840152211907,FALSE
ES_2016,2003,0.16977623168504968,2016,0.5361959735925267,FALSE
ES_2016,2004,0.14522494745800835,2016,0.5366858780677383,FALSE
ES_2016,2005,0.2003716893150612,2016,0.5449863956164935,FALSE
ES_2016,2006,0.17844900533673808,2016,0.514854288905475,FALSE
ES_2016,2007,0.1805714750234753,2016,0.5023443918587941,FALSE
ES_2016,2008,0.18036203780993865,2016,0.5410375602338611,FALSE
ES_2016,2009,0.21220126365816572,2016,0.5906682932273798,FALSE
ES_2016,2010,0.2388333947205282,2016,0.5989206288428215,FALSE
ES_2016,2011,0.2211795493182918,2016,0.5950702917689457,FALSE
ES_2016,2012,0.24056963821432326,2016,0.5942297044140655,FALSE
ES_2016,2013,0.19417945891974805,2016,0.5724685007574866,FALSE
ES_2016,2014,0.2374218059875203,2016,0.5474864033486064,FALSE
ES_2016,2015,0.22767448896842352,2016,0.5326458705609144,FALSE
ES_2016,2016,0.16765061124530795,2016,0.4843284100132447,TRUE
ES_2016,2017,0.1960313369719573,2016,0.5299770303695375,FALSE
ES_2016,2018,0.21279304990236003,2016,0.5623804237289639,FALSE
ES_2016,2019,0.19649713589744644,2016,0.5267283316319914,FALSE
ES_2016,2020,0.19995471206849783,2016,0.5258235178639948,FALSE
ES_2016,2021,0.1705032457016876,2016,0.5054612279157833,FALSE
ES_2016,2022,0.15327080998778816,2016,0.5470222676189422,FALSE
ES_2016,2023,0.15109170625512527,2016,0.4883991444654101,FALSE
ES_2016,2024,0.1435512693348833,2016,0.5525614859560903,FALSE
ES_2016,2025,0.1524382476028493,2016,0.5187613516435325,FALSE
ES_2016,2026,0.15921404906973308,2016,0.4684722997433874,FALSE
ES_2017,1998,0.1049405260505597,2017,0.45957900314250333,FALSE
ES_2017,1999,0.11634072481751877,2017,0.5127063320560833,FALSE
ES_2017,2000,0.10879777763272423,2017,0.5233571868098431,FALSE
ES_2017,2001,0.11539523792371002,2017,0.5153377862212615,FALSE
ES_2017,2002,0.11554374287762946,2017,0.4891212964582657,FALSE
ES_2017,2003,0.1180408313112578,2017,0.4875572969711666,FALSE
ES_2017,2004,0.09858733123190627,2017,0.4776940012694653,FALSE
ES_2017,2005,0.14660575914190022,2017,0.48725578682063253,FALSE
ES_2017,2006,0.12669803766862858,2017,0.45432742855951985,FALSE
ES_2017,2007,0.12333767079848994,2017,0.443778699314323,FALSE
ES_2017,2008,0.12539718739773326,2017,0.46870429542624187,FALSE
ES_2017,2009,0.1470551365098039,2017,0.528571129852994,FALSE
ES_2017,2010,0.15158333023759665,2017,0.5180473089694637,FALSE
ES_2017,2011,0.14849845639692433,2017,0.5287868593340088,FALSE
ES_2017,2012,0.14802274011020874,2017,0.5177860250662402,FALSE
ES_2017,2013,0.1891611532379861,2017,0.5573435276550278,FALSE
ES_2017,2014,0.2075869427517722,2017,0.495949030147363,FALSE
ES_2017,2015,0.14919608243904714,2017,0.49156592540197774,FALSE
ES_2017,2016,0.13119191015747525,2017,0.4409806771863519,FALSE
ES_2017,2017,0.19690136868080604,2017,0.5005918650736927,TRUE
ES_2017,2018,0.15612897849202037,2017,0.4928983412551569,FALSE
ES_2017,2019,0.140016119210715,2017,0.48195704871645173,FALSE
ES_2017,2020,0.1435553636748446,2017,0.47992493439447304,FALSE
ES_2017,2021,0.13076735807860587,2017,0.46097860578662087,FALSE
ES_2017,2022,0.09823665223335981,2017,0.469948674573734,FALSE
ES_2017,2023,0.10149179722111736,2017,0.44052517818706977,FALSE
ES_2017,2024,0.10587239486939393,2017,0.4730829063769799,FALSE
ES_2017,2025,0.10812159831459704,2017,0.44432097702745355,FALSE
ES_2017,2026,0.13109190519498437,2017,0.42473950427117935,FALSE
ES_2018,1998,0.10526639397721489,2018,0.4545540694795663,FALSE
ES_2018,1999,0.12381552217785587,2018,0.5001406501707738,FALSE
ES_2018,2000,0.11107147501580288,2018,0.5046196469947851,FALSE
ES_2018,2001,0.1194747330020169,2018,0.505257019406751,FALSE
ES_2018,2002,0.12407885864836228,2018,0.48185149699305097,FALSE
ES_2018,2003,0.11572677678281104,2018,0.4713215542763697,FALSE
ES_2018,2004,0.10075760476345424,2018,0.46913297646188,FALSE
ES_2018,2005,0.1424638287422005,2018,0.47813871978520217,FALSE
ES_2018,2006,0.13380710977183877,2018,0.4525803207335523,FALSE
ES_2018,2007,0.12353449125361353,2018,0.4480959595990064,FALSE
ES_2018,2008,0.12680178723909785,2018,0.47775668778964675,FALSE
ES_2018,2009,0.16563322617869536,2018,0.5279742696477125,FALSE
ES_2018,2010,0.17427144173234432,2018,0.5284534196490653,FALSE
ES_2018,2011,0.16313617334634553,2018,0.5190130422915599,FALSE
ES_2018,2012,0.15410972235508646,2018,0.515662247999755,FALSE
ES_2018,2013,0.22240534387386462,2018,0.5797972749510497,FALSE
ES_2018,2014,0.2355870475843468,2018,0.5127910991861452,FALSE
ES_2018,2015,0.15401202755013024,2018,0.4780349508328075,FALSE
ES_2018,2016,0.12150016080061006,2018,0.43140113240760103,FALSE
ES_2018,2017,0.16689206901966092,2018,0.48618070571285316,FALSE
ES_2018,2018,0.17597792717617963,2018,0.5114804306136376,TRUE
ES_2018,2019,0.169283834969196,2018,0.48835463258962347,FALSE
ES_2018,2020,0.17622423735427234,2018,0.4816420003058193,FALSE
ES_2018,2021,0.14002613242577308,2018,0.45380907944846643,FALSE
ES_2018,2022,0.12154742677865887,2018,0.49288669556191284,FALSE
ES_2018,2023,0.11435541114657524,2018,0.44741509737424207,FALSE
ES_2018,2024,0.11417014668318765,2018,0.49392805048083754,FALSE
ES_2018,2025,0.10788072350114714,2018,0.4571882930296232,FALSE
ES_2018,2026,0.15189806839574807,2018,0.4442588559921703,FALSE
ES_2019,1998,0.0945073457846574,2019,0.3348088485017061,FALSE
ES_2019,1999,0.10180741454544984,2019,0.35942163691410306,FALSE
ES_2019,2000,0.08959890348254258,2019,0.36402794361754703,FALSE
ES_2019,2001,0.08752033542535705,2019,0.3575214254967578,FALSE
ES_2019,2002,0.07958780136396364,2019,0.31661703854952433,FALSE
ES_2019,2003,0.08657948949878724,2019,0.3330837354779513,FALSE
ES_2019,2004,0.07897245197556998,2019,0.3421107008960944,FALSE
ES_2019,2005,0.10600656172534684,2019,0.3427401752674761,FALSE
ES_2019,2006,0.09639150440398896,2019,0.32504838098944644,FALSE
ES_2019,2007,0.09403716606900284,2019,0.32463530113872374,FALSE
ES_2019,2008,0.09758268245594409,2019,0.3430103239297085,FALSE
ES_2019,2009,0.10726458349460578,2019,0.3771510985199884,FALSE
ES_2019,2010,0.12405603246021764,2019,0.38851017707788926,FALSE
ES_2019,2011,0.11911963057790986,2019,0.3642645059470323,FALSE
ES_2019,2012,0.11779629237923463,2019,0.36254755015751206,FALSE
ES_2019,2013,0.07309113408585804,2019,0.3492637026959084,FALSE
ES_2019,2014,0.12748080016735877,2019,0.3543485642422274,FALSE
ES_2019,2015,0.13139618406897272,2019,0.36595732509304174,FALSE
ES_2019,2016,0.09378534154473438,2019,0.30591685060650053,FALSE
ES_2019,2017,0.11239078564503358,2019,0.3734782932443596,FALSE
ES_2019,2018,0.13368389429657934,2019,0.3928722967952975,FALSE
ES_2019,2019,0.12221343372348671,2019,0.36406473203885914,TRUE
ES_2019,2020,0.1319945438411421,2019,0.3714326044312394,FALSE
ES_2019,2021,0.10465244296684098,2019,0.35276179544268144,FALSE
ES_2019,2022,0.10446889956801403,2019,0.42504165879540884,FALSE
ES_2019,2023,0.10202990000118912,2019,0.33973388756633527,FALSE
ES_2019,2024,0.10289378610318328,2019,0.3819762685478671,FALSE
ES_2019,2025,0.09252257417288672,2019,0.35771726763452555,FALSE
ES_2019,2026,0.08623170640432416,2019,0.299806129725148,FALSE
ES_2020,1998,0.1215892132247267,2020,0.44778974204010397,FALSE
ES_2020,1999,0.13995637439490055,2020,0.5027883749542063,FALSE
ES_2020,2000,0.1296171399746165,2020,0.5058953513763845,FALSE
ES_2020,2001,0.14821611991181308,2020,0.5033557873834382,FALSE
ES_2020,2002,0.14022450865508063,2020,0.48545763867524255,FALSE
ES_2020,2003,0.12786606053194405,2020,0.45782457627393897,FALSE
ES_2020,2004,0.10758794512116839,2020,0.45568759280007304,FALSE
ES_2020,2005,0.14824601976415186,2020,0.4709444465687241,FALSE
ES_2020,2006,0.13466117829449747,2020,0.4455711049694887,FALSE
ES_2020,2007,0.12862249321114577,2020,0.43593507207839394,FALSE
ES_2020,2008,0.1331713090971117,2020,0.4749730961127662,FALSE
ES_2020,2009,0.15766203292248435,2020,0.5066078058276174,FALSE
ES_2020,2010,0.16818035870635908,2020,0.5156471148728882,FALSE
ES_2020,2011,0.15078887061960336,2020,0.5117540370802761,FALSE
ES_2020,2012,0.15430339227809825,2020,0.506191465660862,FALSE
ES_2020,2013,0.1229332738218788,2020,0.5033459316110627,FALSE
ES_2020,2014,0.15256615642506993,2020,0.46996490860464313,FALSE
ES_2020,2015,0.15092846149149608,2020,0.4590871946758956,FALSE
ES_2020,2016,0.1315216918453291,2020,0.42188164878353623,FALSE
ES_2020,2017,0.15556273509011237,2020,0.47378866013885035,FALSE
ES_2020,2018,0.1808061754058105,2020,0.5092685703196556,FALSE
ES_2020,2019,0.17520358974081982,2020,0.4768236150189443,FALSE
ES_2020,2020,0.1757206301956068,2020,0.47853418384741625,TRUE
ES_2020,2021,0.15884912582837069,2020,0.4575217217278255,FALSE
ES_2020,2022,0.12095371763488652,2020,0.4816605172425801,FALSE
ES_2020,2023,0.12044058291325667,2020,0.44114919000565284,FALSE
ES_2020,2024,0.11056253475328429,2020,0.47085853248681525,FALSE
ES_2020,2025,0.11844266488162951,2020,0.45105549042826454,FALSE
ES_2020,2026,0.1265591992124559,2020,0.4061076200741614,FALSE
ES_2021,1998,0.10029201932022266,2021,0.4325704022322894,FALSE
ES_2021,1999,0.11497591983036422,2021,0.49468138784154225,FALSE
ES_2021,2000,0.10585814887840206,2021,0.50161522203885,FALSE
ES_2021,2001,0.11215169988941767,2021,0.49437721381385946,FALSE
ES_2021,2002,0.11140180428074908,2021,0.4812073922073219,FALSE
ES_2021,2003,0.1120184740403494,2021,0.4590071152169609,FALSE
ES_2021,2004,0.09071533937330371,2021,0.4618898486336268,FALSE
ES_2021,2005,0.12479077148520205,2021,0.4650466378780001,FALSE
ES_2021,2006,0.10861093534667,2021,0.4384684896544387,FALSE
ES_2021,2007,0.10830741623805828,2021,0.42481920079621177,FALSE
ES_2021,2008,0.10976526228882343,2021,0.46737642013858455,FALSE
ES_2021,2009,0.12906063445421848,2021,0.4896656968114747,FALSE
ES_2021,2010,0.1403000969522851,2021,0.5039424793669347,FALSE
ES_2021,2011,0.12362940159364803,2021,0.5055365528056833,FALSE
ES_2021,2012,0.1266510369947229,2021,0.49457957944151737,FALSE
ES_2021,2013,0.10536153844030306,2021,0.48930379518462036,FALSE
ES_2021,2014,0.13085585039952216,2021,0.4546666180989254,FALSE
ES_2021,2015,0.13144086418344317,2021,0.44409419170957465,FALSE
ES_2021,2016,0.1118262248495756,2021,0.4025869516812278,FALSE
ES_2021,2017,0.1156270649759855,2021,0.4611100233909176,FALSE
ES_2021,2018,0.1447683839048367,2021,0.4933570214420811,FALSE
ES_2021,2019,0.1257266210159642,2021,0.45365516559901686,FALSE
ES_2021,2020,0.1424286689658257,2021,0.4639473836507026,FALSE
ES_2021,2021,0.23257356978804014,2021,0.4632292347748579,TRUE
ES_2021,2022,0.18514151716947697,2021,0.4894919412930268,FALSE
ES_2021,2023,0.14497564191807738,2021,0.42706732597093555,FALSE
ES_2021,2024,0.10385016700587239,2021,0.4653521241001601,FALSE
ES_2021,2025,0.11148113619047843,2021,0.45499079943333215,FALSE
ES_2021,2026,0.10626371105562304,2021,0.39440057799921674,FALSE
ES_2022,1998,0.08647967385863961,2022,0.4322953629440422,FALSE
ES_2022,1999,0.10068799891720383,2022,0.48598601816758763,FALSE
ES_2022,2000,0.09805439253734777,2022,0.49578381459265347,FALSE
ES_2022,2001,0.10609188796078738,2022,0.4925744977544243,FALSE
ES_2022,2002,0.10827702346693087,2022,0.4764057502512999,FALSE
ES_2022,2003,0.09662442256933772,2022,0.44899109801600096,FALSE
ES_2022,2004,0.08243423638600969,2022,0.45656244449646666,FALSE
ES_2022,2005,0.1168654665743666,2022,0.45771972342071693,FALSE
ES_2022,2006,0.10409727171962538,2022,0.43893882737509843,FALSE
ES_2022,2007,0.1048169458108024,2022,0.4342117455574361,FALSE
ES_2022,2008,0.10436096453514863,2022,0.466381022730701,FALSE
ES_2022,2009,0.11877190993553392,2022,0.48213171475049027,FALSE
ES_2022,2010,0.13721127727837582,2022,0.510882186616395,FALSE
ES_2022,2011,0.11757035559536848,2022,0.5136315928342002,FALSE
ES_2022,2012,0.11716404486210404,2022,0.500058954896613,FALSE
ES_2022,2013,0.14071348790350924,2022,0.5038833145861525,FALSE
ES_2022,2014,0.17323175386957973,2022,0.4849842786103918,FALSE
ES_2022,2015,0.12468995612412376,2022,0.43085374010670574,FALSE
ES_2022,2016,0.1075723584734279,2022,0.4072696698374351,FALSE
ES_2022,2017,0.11882305989985793,2022,0.44725483350938466,FALSE
ES_2022,2018,0.15488512525214596,2022,0.49673377219091147,FALSE
ES_2022,2019,0.13510636592177627,2022,0.46484696627046357,FALSE
ES_2022,2020,0.14363758221752343,2022,0.4621484447306092,FALSE
ES_2022,2021,0.23802661307066422,2022,0.4676084874816012,FALSE
ES_2022,2022,0.20135829119081,2022,0.4933451817985681,TRUE
ES_2022,2023,0.1502438941757147,2022,0.42236705254041057,FALSE
ES_2022,2024,0.10712046759548234,2022,0.4779806194100039,FALSE
ES_2022,2025,0.11472197262796556,2022,0.46099285885238356,FALSE
ES_2022,2026,0.12766971841849123,2022,0.42497109822358636,FALSE
ES_2023,1998,0.1139885713346531,2023,0.48976251120077835,FALSE
ES_2023,1999,0.1429885826514114,2023,0.5601862073556683,FALSE
ES_2023,2000,0.12510970206732344,2023,0.5694100095172483,FALSE
ES_2023,2001,0.13746090183097776,2023,0.5521362275319177,FALSE
ES_2023,2002,0.1427979334283585,2023,0.5359939618150009,FALSE
ES_2023,2003,0.13495432791203862,2023,0.5109045957886929,FALSE
ES_2023,2004,0.10698235301482921,2023,0.5146362866830476,FALSE
ES_2023,2005,0.14718840896950738,2023,0.5294355895839972,FALSE
ES_2023,2006,0.13554583811726018,2023,0.49679191143853374,FALSE
ES_2023,2007,0.13850656237789183,2023,0.4991699884754038,FALSE
ES_2023,2008,0.1466672239964919,2023,0.5308458847272539,FALSE
ES_2023,2009,0.18247773916912027,2023,0.5742212529882712,FALSE
ES_2023,2010,0.20560420168636023,2023,0.5935109740727998,FALSE
ES_2023,2011,0.178083273089347,2023,0.5838832227535835,FALSE
ES_2023,2012,0.17284722787533377,2023,0.5697366584315312,FALSE
ES_2023,2013,0.1277881258471461,2023,0.5482378236752048,FALSE
ES_2023,2014,0.17600212212509053,2023,0.5411862072964486,FALSE
ES_2023,2015,0.17239268616674844,2023,0.5024937392087176,FALSE
ES_2023,2016,0.1480993116242433,2023,0.4606377579342475,FALSE
ES_2023,2017,0.18783498439045457,2023,0.5252359048074907,FALSE
ES_2023,2018,0.22335563720385918,2023,0.5809856531281589,FALSE
ES_2023,2019,0.2160072607490504,2023,0.5342301851031566,FALSE
ES_2023,2020,0.21928274310357943,2023,0.5299139638882955,FALSE
ES_2023,2021,0.2682150447672435,2023,0.5266059177249603,FALSE
ES_2023,2022,0.32962274746231535,2023,0.6128661251260251,FALSE
ES_2023,2023,0.24126497722341816,2023,0.5072952704372543,TRUE
ES_2023,2024,0.16410409274636528,2023,0.5792998004834191,FALSE
ES_2023,2025,0.1770182271836048,2023,0.5525010447000218,FALSE
ES_2023,2026,0.15984964708571595,2023,0.475781770162674,FALSE
ES_2024,1998,0.09752177373368676,2024,0.45125231876973904,FALSE
ES_2024,1999,0.11952415115026421,2024,0.5114028479693713,FALSE
ES_2024,2000,0.10234583330212854,2024,0.5127967774723543,FALSE
ES_2024,2001,0.11034008168297976,2024,0.49809412794682134,FALSE
ES_2024,2002,0.1156324058628258,2024,0.4879120261642433,FALSE
ES_2024,2003,0.11474062148540548,2024,0.459627824649672,FALSE
ES_2024,2004,0.09095754012639615,2024,0.47274841513481736,FALSE
ES_2024,2005,0.12792637736325604,2024,0.49061222741032057,FALSE
ES_2024,2006,0.11821429268969173,2024,0.46986551863743076,FALSE
ES_2024,2007,0.12251993945388467,2024,0.46760158066551766,FALSE
ES_2024,2008,0.12439712187901954,2024,0.49562791681055607,FALSE
ES_2024,2009,0.14265930658893822,2024,0.5183836468789574,FALSE
ES_2024,2010,0.16761819059686706,2024,0.5548176300936879,FALSE
ES_2024,2011,0.138131887202201,2024,0.5368996177501931,FALSE
ES_2024,2012,0.13719661642287068,2024,0.5325525968417126,FALSE
ES_2024,2013,0.1216690885897206,2024,0.5115803535614615,FALSE
ES_2024,2014,0.15706737444776708,2024,0.5190454598377264,FALSE
ES_2024,2015,0.1394355925200051,2024,0.4537973495214717,FALSE
ES_2024,2016,0.12363001910857552,2024,0.4209826985332878,FALSE
ES_2024,2017,0.13983414728622068,2024,0.472011703404232,FALSE
ES_2024,2018,0.17715599605901935,2024,0.5452793258073525,FALSE
ES_2024,2019,0.15978155740778166,2024,0.4895553107504861,FALSE
ES_2024,2020,0.16447717410284085,2024,0.4937806955024748,FALSE
ES_2024,2021,0.1756305378135466,2024,0.48412041753823676,FALSE
ES_2024,2022,0.21589903781977843,2024,0.5976875081414178,FALSE
ES_2024,2023,0.16568819680729566,2024,0.47310355334243737,FALSE
ES_2024,2024,0.1477375052297862,2024,0.5724579348758312,TRUE
ES_2024,2025,0.15532603762851674,2024,0.5314209790282133,FALSE
ES_2024,2026,0.14620329557783074,2024,0.4635067861573081,FALSE
ES_2025,1998,0.08495874539771334,2025,0.4259047476529158,FALSE
ES_2025,1999,0.10223372694143334,2025,0.4767768297090969,FALSE
ES_2025,2000,0.08983889463085586,2025,0.4841820084131432,FALSE
ES_2025,2001,0.09515736705517934,2025,0.46830341284531607,FALSE
ES_2025,2002,0.0997955642052784,2025,0.45433524635348077,FALSE
ES_2025,2003,0.09316332357093016,2025,0.4279425035436274,FALSE
ES_2025,2004,0.07644519092234983,2025,0.4386679808827394,FALSE
ES_2025,2005,0.10578792969735305,2025,0.4603351002637948,FALSE
ES_2025,2006,0.09824466292873549,2025,0.43664118904478405,FALSE
ES_2025,2007,0.10204110995310404,2025,0.4383103659454934,FALSE
ES_2025,2008,0.106149698621228,2025,0.46755701417831946,FALSE
ES_2025,2009,0.12392034770721588,2025,0.4953489982026617,FALSE
